Voter_ID,Full_Name,Father_Mother_Name,Date_of_Birth,Gender,Address,City,State,PIN_Code,Polling_Station,Registration_Date
TIS0828121,Banjeet D’Alia,Daksha Ahluwalia,2006-09-28,Male,"H.No. 43, Wadhwa Chowk, Vellore-335910",Uluberia,Karnataka,090859,PS-028,2025-10-15
JAU1475248,Sanya era,Chanakya Murthy,1948-07-14,Other,"H.No. 60, Mukherjee Zila, Jalgaon-138825",Malegaon,Punjab,831681,PS-022,2022-11-25
APJ9839203,Yagnesh Kala,Zehaan Setty,2003-01-02,Female,"H.No. 74, Dave Road, Maheshtala 944102",Dibrugarh,Delhi,351866,PS-038,2021-03-07
JRJ9273667,Vedant Kurian,Bhavya Amble,1962-04-09,Male,"46/565, Borde Ganj, Howrah 300210",Bhind,Tamil Nadu,663256,PS-036,2023-10-02
OIH3189496,Lopa More,Kiaan Acharya,1940-09-13,Other,"87/78, Konda Chowk, Saharsa-664641",Bikaner,Tamil Nadu,421926,PS-030,2018-05-15
QDY9861556,Ira Kumer,Hredhaan Dube,1958-09-28,Male,"H.No. 18, Sodhi, Kolkata 338686",Anand,Gujarat,570170,PS-040,2020-01-29
GCN1025860,Anya Gala,Vincent Aggarwal,1959-06-21,Female,"40, Mall Path, New Delhi-221405",Thrissur,Gujarat,866047,PS-010,2021-02-19
GVM5460112,Anmol Natarajan,Zehaan Tara,1950-10-05,Female,"97/02, Ghosh, Coimbatore-053978",Gorakhpur,Kerala,752988,PS-012,2020-01-16
ADT2105200,QVshi Comar,Jai Kapur,2001-02-06,Female,"H.No. 08, Dora Road, Dhanbad 711991",Guna,Karnataka,213524,PS-038,2023-06-02
MEW6588937,krisha agrawal,Hemal Taneja,1946-12-09,Other,"05/84, Raman, Panipat-990803",Ambala,Tamil Nadu,240574,PS-014,2020-06-03
GTV3220487,Fraj Varkey,Siddharth Doctor,1960-05-06,Other,"13/65, Subramaniam Zila, Nangloi Jat-926030",Chapra,Gujarat,280920,PS-006,2018-09-26
KIL6473862,Anamika Din,Viraj Chana,1983-01-21,Female,"49/07, Muni Ganj, Thane-197774",Jaunpur,Kerala,951418,PS-032,2023-02-22
YQZ7263293,Damini More,Watika Rattan,1975-06-06,Other,"H.No. 16, Rajan Ganj, Purnia-450063",Satna,Delhi,730964,PS-042,2025-07-09
OIR9735261,Kevin Amble,Idika Yohannan,1966-04-11,Other,"H.No. 41, Bhandari Street, Thoothukudi 599920",Asansol,Uttar Pradesh,763177,PS-007,2021-02-28
XSH7326910,AaravShetty,Oliver Acharya,1943-02-05,Other,"46/53, Uppal, Ranchi-891416",Kolhapur,Punjab,639855,PS-010,2020-05-09
SNW7255626,Samaksh Loke,Anita Guha,1966-11-12,Other,"09/687, Batta Ganj, Bharatpur-957782",Serampore,Karnataka,556296,PS-044,2022-03-28
CYK4403627,Shaurya Kapoor,Reyansh Kari,1958-08-18,Male,"61/32, Kumar Ganj, Bulandshahr 523428",Bihar Sharif,Gujarat,976024,PS-030,2025-11-01
UXV7430475,Eta Dey,Mahika Naidu,1973-04-07,Male,"022, Dixit Road, Jorhat 313737",Dewas,Punjab,031180,PS-012,2018-07-02
CGH0551508,Gaurika Kapur,Niharika Parekh,1978-03-24,Other,"64/196, Wagle Chowk, Patiala 093582",Bhubaneswar,Tamil Nadu,301597,PS-001,2018-07-19
EEW7066982,Siya Chana,Pranit Deshmukh,1988-05-27,Male,"02, Jaggi Chowk, Mysore-521117",Guwahati,Karnataka,892686,PS-039,2016-08-26
ARW7152409,Upadhriti Deep,Madhavi Saha,1983-12-09,Other,"34/17, Ghose Street, Sangli-Miraj & Kupwad-167433",Surat,Gujarat,452280,PS-006,2016-12-27
KFJ4505094,Jacob Kuruvilla,Pallavi Chowdhury,1983-03-03,Female,"83, Sura Street, Begusarai-565179",South Dumdum,Punjab,096496,PS-043,2022-06-08
HAD5085737,Zaid Om,Zaitra Narayan,1942-04-13,Other,"H.No. 85, Tripathi Chowk, Mehsana-681678",Bellary,Gujarat,073071,PS-031,2023-11-01
CCF0554031,Aahana Keer,William Comar,1955-04-26,Female,"477, Sarin Circle, Vadodara-242044",Kalyan-Dombivli,Delhi,001594,PS-031,2016-12-27
QZD2415283,Shravya Bail,Aarna Balan,1946-06-25,Female,"H.No. 811, Sabharwal Ganj, Surat-484843",Madhyamgram,Kerala,062795,PS-006,2025-09-17
JUA5466589,Rudra Sengupta,Lopa Agrawal,1964-02-21,Male,"19/182, Nanda Path, Berhampore-478596",Dharmavaram,Tamil Nadu,557924,PS-031,2017-05-07
YCY6728252,Bahadurjit Issac,Girindra Verma,1963-04-11,Male,"45/208, Das Circle, Ongole-350313",Anantapur,Punjab,249163,PS-048,2016-01-22
KQS9652409,Atharv Dhaliwal,Chatura Sami,1951-08-30,Female,"38, Mall Chowk, Rourkela 716690",Ambattur,Gujarat,248155,PS-006,2020-05-07
LGP4393469,Chaaya Hans,Lajita Nazareth,1963-04-09,Male,"48, Doctor Zila, Belgaum 140868",Naihati,Rajasthan,952294,PS-031,2022-04-18
XIY0809722,Gopal Goel,Balvan Wali,2003-05-30,Other,"29, Agarwal Circle, Nagaon 508637",Etawah,Uttar Pradesh,624731,PS-040,2020-09-22
DKN1481141,Madhav Balasubramanian,Anika Taneja,1946-08-29,Female,"H.No. 93, Pandey Street, Bikaner 870322",Ranchi,Gujarat,485972,PS-049,2020-03-24
WES4374611,Neel Hayer,Praneel Golla,1938-12-02,Male,"H.No. 11, Ram Marg, Eluru-252145",Chinsurah,Maharashtra,712463,PS-040,2019-10-06
KAU6151031,Simon grawal,Omaja Bose,1968-05-29,Other,"H.No. 04, Ramesh Zila, Gudivada-520177",Agartala,Gujarat,509759,PS-011,2018-02-08
BID2639452,Baghyawati Raman,Dalbir Sen,1953-12-04,Female,"29/250, Chanda Circle, Bhalswa Jahangir Pur-029914",Sikar,Tamil Nadu,133373,PS-005,2017-06-04
YBI6821141,Oni Mammen,Ishaan Guha,1954-09-20,Male,"H.No. 935, Acharya Nagar, Moradabad 461758",Panvel,Punjab,388904,PS-027,2020-04-01
JEN7250502,Yagnesh Venkatesh,Anay Mane,1935-04-29,Male,"12/996, Balan Path, Machilipatnam 826418",Chapra,Gujarat,561308,PS-011,2024-02-08
AOW3737536,Januja Mallick,Varsha Bhandari,2007-04-16,Male,"H.No. 714, Borah Marg, Latur-676626",Kulti,Punjab,960530,PS-025,2018-04-02
UIH3159469,JanujaDLoyal,Ronith Mohan,1966-05-16,Other,"H.No. 53, Goswami, Akola-835733",Korba,Karnataka,073453,PS-037,2019-06-13
FHL2923184,Jacob Khurana,Gavin Prashad,1954-06-23,Female,"H.No. 68, Bera, Motihari-080153",Berhampore,Maharashtra,356702,PS-029,2023-07-24
QAH2768040,Aryan Maharaj,Udant Dewan,1948-11-09,Male,"H.No. 013, Tiwari Ganj, Kishanganj 863794",Kozhikode,Tamil Nadu,542351,PS-033,2017-06-26
OUL3230883,Edhitha Wali,Tanish Ganesan,1972-09-15,Female,"77/41, Saran Circle, Mangalore-575639",Eluru,Kerala,203758,PS-001,2019-03-22
POP8601860,Amol Raju,Kala Parikh,1976-09-17,Male,"H.No. 578, Sheth Ganj, Raebareli 053273",Nagaon,Karnataka,934288,PS-049,2019-07-15
SWT0478473,Rishi Srinivas,Ayushman Oak,1987-11-21,Female,"63/23, Sule, Ambattur-876553",Vadodara,Maharashtra,309505,PS-041,2021-09-01
EZI6888242,Arya Babu,Mugdha Magar,2004-04-27,Male,"H.No. 97, Kothari Chowk, Bally-623236",Eluru,Punjab,799864,PS-026,2025-11-11
TQY9959675,Faqid Garde,Ganga Patel,2005-07-09,Male,"59, Kale Street, Jalandhar 489180",Thiruvananthapuram,Kerala,463429,PS-004,2018-11-07
OFD2954133,Ishani Muni,Rudra Walla,1945-08-06,Male,"H.No. 717, Shroff Road, Ahmednagar-294562",Anantapur,West Bengal,701715,PS-036,2024-01-19
BPX2519063,Madhav Baral,Arunima Ramaswamy,1973-02-16,Other,"H.No. 89, Morar Path, Sasaram-698999",Nandyal,Punjab,175889,PS-012,2016-12-23
DGQ3901434,Aarna Reddy,Shravya Ravel,1993-11-03,Male,"18, Bhatnagar Nagar, Srinagar 814491",Bahraich,Punjab,607283,PS-009,2018-03-24
JDC2358712,Patrick Rajagopal,Forum Oza,1937-09-28,Female,"509K Gade Path, Narasaraopet-703969",Anantapuram,Uttar Pradesh,359176,PS-046,2021-06-27
SVA9686967,Anay Hari,Inaya Rai,1943-11-22,Male,"99/529, Badal Chowk, Berhampur 124365",Panvel,Gujarat,642304,PS-036,2017-03-07
LRJ1908007,Aadhya Chauhan,Vedant Upadhyay,1935-04-04,Male,"075, Doctor Marg, Vadodara 353654",Aurangabad,Kerala,180238,PS-004,2016-09-08
SYP6540435,Nidhi Halder,Netra Lala,1990-12-05,Male,"74/59, Joshi Chowk, Nagaon 997984",Bardhaman,Karnataka,099550,PS-001,2020-09-14
OWR5377607,Advaith Anand,Advik Sabharwal,1948-03-15,Female,"H.No. 34, Hans Road, Nagpur 093911",Mahbubnagar,Maharashtra,692124,PS-007,2020-12-01
XPA0156430,Quincy Shetty,Farhan Choudhary,1983-08-23,Other,"530, Shukla Path, Mangalore-512827",Tiruppur,Karnataka,431594,PS-035,2024-10-30
ARK6017121,Brijesh Jain,Amol Barad,1942-06-22,Male,"61, Mitra Road, Bidhannagar-355404",Kulti,Gujarat,697920,PS-039,2023-04-09
CKO4000864,Nandini Bansal,Theodore Jain,1996-06-08,Male,"466, Dugar, Rohtak-214785",Ballia,Maharashtra,789567,PS-014,2023-11-11
WLN4746149,Madhav Babu,Omisha Merchant,1955-08-26,Female,"693, Nazareth Chowk, Unnao-725228",Udaipur,Punjab,801006,PS-045,2018-03-31
TDN8853192,Faraj Varkey,Siddharth Doctor,1960-05-06,Other,"13/65, Subramaniam Zila, Nangloi Jat-926030",Chapra,Gujarat,280920,PS-006,2018-09-26
ADR1712286,Amruta Chada,Veda Bath,1941-06-12,Female,"H.No. 05, Rao Road, Satna 521568",Ambala,Tamil Nadu,096790,PS-049,2020-11-03
XEW5607994,Gautam Peri,Shravya Koshy,1946-08-09,Other,"39, Grewal Chowk, Sri Ganganagar 164369",Guntur,Karnataka,772702,PS-024,2025-03-04
WLF5211686,Advika Mittal,Oscar Sarin,1978-10-18,Female,"H.No. 26, Iyengar Circle, Farrukhabad-497826",Jalandhar,Rajasthan,875857,PS-047,2021-12-06
TJI8679611,Lajita Dara,Jairaj Kothari,1990-07-16,Male,"H.No. 047, Thaker Zila, Kota 569247",Karaikudi,Gujarat,410341,PS-028,2020-09-07
UKX1258756,Ethan Khatri,Anvi Nayak,1980-11-12,Other,"H.No. 404, Venkatesh Street, Kalyan-Dombivli-053766",Ranchi,Kerala,126003,PS-046,2016-11-06
SHW0966680,Robert Mukherjee,Brinda Goswami,1970-12-28,Female,"10/437, Sagar, Panvel-085294",Ballia,Maharashtra,217741,PS-021,2023-10-31
DNC4050828,Rachita Bose,Siddharth Munshi,1990-03-20,Female,"31, Shenoy Street, Nagercoil-261694",Bellary,Rajasthan,881193,PS-005,2024-11-05
QAT4953442,Chaaya Handa,Frado Singhal,1986-04-03,Other,"H.No. 48, Wali, Kamarhati 538882",Bathinda,West Bengal,790504,PS-045,2016-11-19
PSY4629071,Jason Pradhan,Balendra Keer,1994-10-30,Female,"H.No. 704, Rajagopalan Road, Guwahati-496706",Raiganj,West Bengal,336268,PS-001,2016-10-17
WHC2202683,Odika Ram,Yauvani Taneja,1961-05-26,Female,"96/22, Dubey Path, Khammam 002230",Rajahmundry,Delhi,056771,PS-023,2019-01-17
APS0742280,Gautami Doctor,Maanav Gola,1941-11-21,Other,"H.No. 74, Dalal Street, Panihati-940777",Narasaraopet,Gujarat,339776,PS-015,2023-06-04
VLH7201389,Vinaya Banik,Wahab Mani,1965-11-13,Female,"H.No. 172, Balakrishnan Road, Anantapur 455623",Buxar,Rajasthan,221969,PS-042,2020-01-02
ABV3708303,Pranav Oza,Oliver Garg,1989-11-04,Female,"H.No. 89, Chaudry Path, Dibrugarh-865507",Kharagpur,Uttar Pradesh,095744,PS-023,2019-09-21
AGN5554375,Jeevika Gill,Samarth Devi,1980-06-28,Other,"79/335, Loke Path, Bally-155778",Nandyal,Delhi,795137,PS-023,2017-05-23
HCJ7404158,Tanveer Nagi,Mugdha Varma,1998-01-21,Female,"25/60, Dara Road, Rohtak-084931",Kollam,Karnataka,912260,PS-032,2016-05-28
PBB8562293,Darika Murty,Anita Sachdev,1946-09-20,Male,"H.No. 74, Vohra Ganj, Akola-503178",Karawal Nagar,Tamil Nadu,357845,PS-013,2018-05-06
WQE6848711,Ubika Das,Inaya Chakrabarti,1975-02-02,Female,"05/802, Rmtta Circle, Nadiad 480224",Gurgaon,Uttar Pradesh,474769,PS-023,2021-09-16
RRG8964171,Onkar Mandal,Joshua Trivedi,1948-11-30,Other,"H.No. 81, Walia Road, Rewa-393827",Amritsar,Kerala,396695,PS-032,2025-03-03
WOX2659335,Oni Soni,Wazir Sandhu,1995-10-15,Female,"H.No. 942, Mander Zila, Vadodara 276981",Kishanganj,Karnataka,927045,PS-045,2018-02-11
ZZE8851671,Jeet Mody,Isha Kumer,1973-09-15,Other,"54/21, Pandya Chowk, Bikaner-528001",Jabalpur,Rajasthan,344794,PS-034,2021-05-01
XWL5728477,Advik Nagar,Jonathan Rana,1937-08-16,Female,"39/10, Walia Ganj, Chapra 425513",Kalyan-Dombivli,Uttar Pradesh,858181,PS-040,2016-08-19
FXT4417874,Frederick Divan,Bhavna Swaminathan,2005-12-24,Other,"489, Murthy Nagar, Nandyal 867009",Delhi,Punjab,365515,PS-006,2024-09-06
XDL2208961,Vritti Kari,Keya Sankaran,1960-03-09,Female,"43/11, Dube Road, Jamnagar-551104",Karimnagar,Rajasthan,121267,PS-038,2025-05-19
KAR7753637,Rehaan Bali,Nirja Tella,1996-05-30,Other,"H.No. 246, Narayan Nagar, Katni 838953",Sultan Pur Majra,Kerala,841876,PS-048,2023-09-09
BUF1469059,David Sandal,Vamakshi Kala,1995-08-18,Male,"86/988, Lalla Marg, Bhusawal 762282",Berhampore,Maharashtra,881377,PS-005,2016-06-17
NAQ4761468,Edhitha Sampath,Yatin Mall,1954-08-18,Male,"54/090, Khatri Nagar, Suryapet 451837",Bangalore,Karnataka,441343,PS-009,2018-08-19
TDG7833596,Damyanti Minhas,Shivani Sastry,2007-06-04,Other,"H.No. 965, Mitter, Imphal 663454",Proddatur,Tamil Nadu,991269,PS-029,2020-06-12
GQO1355191,Pranit Varughese,Anirudh Mander,1946-07-30,Other,"77/23, Dhar Marg, Sasaram-257991",Burhanpur,Punjab,210388,PS-047,2023-01-18
IZV0065671,Hredhaan Taneja,Unnati Sachdeva,1941-02-10,Female,"590, Kuruvilla Circle, Amaravati 785501",Tiruppur,Delhi,535821,PS-046,2016-04-16
PBS0722683,Neelima Sandhu,Devika Mohan,1998-12-04,Other,"H.No. 868, Acharya Chowk, Surendranagar Dudhrej-668290",Guntur,Maharashtra,659950,PS-039,2024-11-13
AJC5332309,Xalak Walla,Amol Bansal,1981-01-30,Male,"06/138, Yadav Chowk, Adoni 102707",Latur,Punjab,020417,PS-034,2018-10-23
AIR4141603,Riya Mitter,Daksh Pandey,2003-12-15,Other,"70, Pillay Nagar, Solapur 998679",Hospet,Maharashtra,597820,PS-006,2023-07-28
SYZ9065039,Barkha Misra,Vasatika Bhatt,1980-09-03,Female,"H.No. 44, Doctor Ganj, Howrah 520744",Machilipatnam,West Bengal,099353,PS-013,2025-01-01
XXN0266397,Wazir Sabharwal,Lekha De,1981-12-22,Female,"12/497, Keer Chowk, Surendranagar Dudhrej 244343",Avadi,Maharashtra,872965,PS-037,2024-01-06
RSY4481167,Harsh Kaur,Fiyaz Chaudhry,1997-11-17,Male,"02/54, Ramachandran Chowk, Belgaum-069535",Gwalior,Kerala,012275,PS-003,2025-07-14
HFV8505354,Teerth Rao,Warda Gala,1939-09-06,Male,"695, Dube Path, Belgaum-929735",Dindigul,Rajasthan,332227,PS-028,2019-10-07
DEO6493207,Nilma Pillai,Edhitha Mahajan,1986-12-12,Male,"34, Parmer Zila, Durg 431115",Bongaigaon,Rajasthan,535444,PS-025,2019-02-24
KOG1170071,Amol Reddy,Ishwar Sibal,1952-02-15,Other,"H.No. 732, Choudhury Circle, Ajmer-087392",Navi Mumbai,Tamil Nadu,691573,PS-031,2023-09-28
PSV4317124,Netra Bahri,Hredhaan Khurana,1973-05-25,Female,"89/982, Wadhwa Chowk, Jalgaon 586950",Jammu,Maharashtra,146449,PS-010,2019-04-20
TYE7418753,Amara Manne,Bhavani Devi,1943-09-30,Male,"817, Kapur, Patna-527758",Durg,Rajasthan,634533,PS-015,2023-10-03
LHA7627540,Amruta Baria,Upma Venkataraman,1995-02-04,Male,"67/17, Rege Path, Pondicherry 256746",Malda,Delhi,545168,PS-035,2015-12-05
AVR6388317,Maya Palla,Odika Saran,1968-08-29,Other,"H.No. 43, Kurian Road, Farrukhabad 699939",Rampur,Maharashtra,974394,PS-008,2022-11-18
QGT9372193,Falan Hans,Anay Mody,1943-08-12,Male,"948, Chowdhury Ganj, Shivpuri 179726",Ramgarh,Rajasthan,283180,PS-002,2016-11-16
DTP8874116,Arunima Dutta,Alexander Rajagopalan,1959-09-17,Female,"37/59, Deo Zila, Tenali 131753",Warangal,Delhi,475286,PS-014,2020-03-11
COX1456154,anya gala,Vincent Aggarwal,1959-06-21,Female,"40, Mall Path, New Delhi-221405",Thrissur,Gujarat,866047,PS-010,2021-02-19
MEV8817274,Quincy Bains,Tanmayi Saran,1989-04-03,Other,"H.No. 59, Subramanian Path, Dewas-381664",Guntakal,Maharashtra,282498,PS-013,2019-04-14
NRG8093713,Lipika Tak,Chameli Chauhan,1981-01-04,Female,"763, Kapur Circle, Gopalpur-468586",Gangtok,West Bengal,616824,PS-031,2025-07-11
AND4052726,Ojasvi Chahal,Wakeeta Khare,1974-06-04,Male,"H.No. 202, Chadha, Ambala-301494",Ujjain,Uttar Pradesh,888196,PS-012,2022-12-02
XTS7186595,Darsh Johal,Yagnesh Sood,1998-02-04,Female,"H.No. 13, Dada Chowk, Gwalior 318939",Dewas,Maharashtra,961739,PS-047,2023-09-02
LXD6962795,Qushi Khosla,Thomas Loke,1983-01-10,Other,"H.No. 895, Garg Ganj, Kurnool-219947",Bareilly,West Bengal,633792,PS-031,2018-11-10
OIV2800087,Bhavika Sen,Anita Srivastava,1945-10-18,Male,"27, Sami Chowk, Bhatpara 066149",Begusarai,Tamil Nadu,467474,PS-042,2022-04-16
BBC5107406,Abeer Yohannan,Amaira Kota,1945-02-14,Male,"76/17, Choudhry Circle, Guntakal-983845",Mangalore,Rajasthan,266568,PS-016,2022-06-13
ZTJ2620114,Karan  Narang,Kavya Dhillon,1939-07-26,Female,"202, Khanna Nagar, Sikar-097753",Bidhannagar,Kerala,794871,PS-009,2020-08-28
DLV2747830,Leela Yohannan,Pahal Panchal,2001-08-21,Male,"H.No. 717, Chanda Road, Sambalpur 765397",North Dumdum,Punjab,873961,PS-010,2016-01-30
VQW8805218,Vamakshi Singh,Kabir Naidu,1984-08-30,Other,"93, Kanda Street, Asansol 116491",Kamarhati,Delhi,245798,PS-006,2024-09-12
ASN2564919,Raghav Rajagopalan,Omisha Dube,1974-03-02,Other,"H.No. 102, Sarkar Chowk, Guwahati-679692",Danapur,Delhi,876532,PS-016,2023-02-18
SSU6412070,Faqid Kibe,Charvi Dara,1940-06-30,Female,"51/850, Suri Marg, Bhiwani 726284",Kirari Suleman Nagar,Maharashtra,945314,PS-004,2023-07-30
ZWC9112108,Chanchal Parmer,Zinal Sanghvi,1936-12-01,Male,"06/567, Kaur Ganj, Darbhanga-701652",Vijayanagaram,Uttar Pradesh,368149,PS-007,2025-04-17
AKH9524749,Bahadurjit  Issac,Girindra Verma,1963-04-11,Male,"45/208, Das Circle, Ongole-350313",Anantapur,Punjab,249163,PS-048,2016-01-22
ENB0687982,Lavanya Narasimhan,Raghav Balasubramanian,2004-08-28,Other,"120, Dara Street, Nagercoil 576449",Anantapuram,Rajasthan,000268,PS-044,2023-10-21
EPQ4033683,Quincy Mann,Aditya Misra,1949-07-05,Other,"88, Desai Chowk, Darbhanga 152742",Naihati,West Bengal,932966,PS-019,2024-09-02
JPM1065641,Gagan Choudhury,Harini Guha,1950-09-16,Male,"H.No. 69, Mukhopadhyay Nagar, Gudivada 665528",Aligarh,Uttar Pradesh,087524,PS-034,2019-08-19
XVF0088293,Maanas Dhawan,Udyati Bala,1999-07-05,Other,"H.No. 96, Goswami Ganj, Dindigul-742240",Kakinada,Delhi,611890,PS-003,2016-07-05
FZF0517736,Chaitanya Khalsa,Raghav Dhar,1975-09-12,Other,"83/95, Dave Road, Aurangabad-462671",Khandwa,Punjab,831435,PS-004,2025-06-30
NUZ4958581,Warjas Brahmbhatt,Gopal Pandya,1965-06-23,Other,"83, Chakrabarti Chowk, Sambalpur 737260",Rourkela,Punjab,148967,PS-040,2025-04-30
GQF8821631,Meera Kala,Krisha Sheth,1967-12-11,Female,"526, Mandal Path, Kavali 815790",Narasaraopet,Punjab,355580,PS-008,2022-09-06
BEX1043120,Pallavi Patla,Zarna Dhar,1977-02-23,Other,"H.No. 92, Dave Chowk, Delhi-020860",Avadi,Maharashtra,051908,PS-039,2021-08-27
CBQ6113494,Xavier Mutti,Osha Swaminathan,1979-07-15,Other,"33/55, Arya Chowk, Mango-123155",Kalyan-Dombivli,Gujarat,705218,PS-037,2024-01-17
PEH6801011,Chakrika Batta,Maya Gandhi,1949-07-22,Other,"H.No. 794, Kumar Path, Ambala-172260",Erode,Uttar Pradesh,597794,PS-015,2021-09-17
ORF9071924,Falak Pradhan,Ladli Sunder,1935-12-14,Male,"94/24, Krishna Circle, Nashik 664896",Mehsana,Rajasthan,056420,PS-002,2021-03-11
CFP5873415,Saksham Issac,Odika Bhatti,1999-10-04,Male,"H.No. 583, Gupta Path, Raurkela Industrial Township 956572",Shahjahanpur,Tamil Nadu,339982,PS-024,2020-09-16
DXU5368808,Ira Balakrishnan,Ojas Rattan,1983-08-17,Male,"H.No. 28, Rai Marg, Hapur-085738",Begusarai,Uttar Pradesh,545146,PS-043,2016-08-08
HBZ6383872,Kashish Dhawan,Krishna Ganguly,1989-11-22,Male,"H.No. 56, Kothari Road, Ahmednagar-970931",Lucknow,Delhi,955607,PS-036,2023-05-01
WQG3903851,Amol Maharaj,Chakradev Dhaliwal,1968-10-17,Other,"822, Barad Chowk, Kavali-459626",Akola,West Bengal,251207,PS-036,2019-05-19
PGJ2914756,Anirudh Divan,Jalsa Jani,1964-03-03,Male,"H.No. 646, Deol Circle, Mumbai 370907",Sambalpur,West Bengal,808866,PS-010,2025-10-10
MEM1605724,Zinal Konda,Vamakshi Magar,1994-10-15,Female,"H.No. 65, Bansal, Surat-549434",Bhiwani,Kerala,715692,PS-040,2018-04-21
CEA6346502,Vidhi Pai,Sarthak Wagle,1985-02-25,Other,"H.No. 77, Dugal Nagar, Nagercoil 604873",Siwan,Karnataka,691163,PS-001,2019-07-03
PYC2330452,Lopa Mohan,Bhavna Bhakta,2006-09-15,Male,"H.No. 499, Ghose Circle, Nashik 046358",Raebareli,Karnataka,850317,PS-045,2019-01-24
HZR4398133,Harshil Bal,Irya Chander,1979-01-23,Female,"H.No. 66, Kibe Zila, Nadiad-244472",Rourkela,Gujarat,464715,PS-002,2020-03-10
PFP0753812,Ekaja  Oak,Zarna Kalita,2002-11-12,Female,"60/170, Rama Ganj, Surat 759001",Vadodara,Uttar Pradesh,794907,PS-026,2025-02-22
OTC4089433,Jalsa Ramakrishnan,Gaurang Bala,1987-06-25,Female,"H.No. 531, Kamdar Street, Mau-068826",Shivpuri,Punjab,682938,PS-034,2020-05-24
DXH9603722,Bimala Lad,Quincy Deol,1978-10-02,Male,"76, Grover, Dehradun-739238",Ajmer,Kerala,232091,PS-043,2020-03-07
WGF1218168,Onveer Bhatia,Shravya Rao,2007-08-01,Female,"63, Goel Ganj, Orai-337618",Raipur,Tamil Nadu,267136,PS-020,2025-04-19
KKJ3023073,Wahab Agate,Gaurav Choudhry,2002-02-26,Male,"11/43, Minhas Chowk, Madhyamgram-120455",Bhiwandi,Delhi,002255,PS-003,2023-05-09
KOY8189440,Kamala Barad,Hemang Kaur,1935-09-17,Male,"06/91, Banik Ganj, Jaipur-964967",Pallavaram,West Bengal,577278,PS-010,2022-01-12
MOR5650102,Ranveer Narayanan,Urishilla Agate,1993-06-18,Other,"H.No. 458, Gulati Road, Khammam 631138",Nashik,Tamil Nadu,423622,PS-034,2016-06-23
IKI8892699,Hritik Kale,Advaith Karpe,1937-11-23,Male,"H.No. 67, Bir Chowk, Haldia-507627",Satna,Delhi,024530,PS-022,2017-03-28
CRW5848483,Parth Dar,Laksh Apte,1957-03-16,Other,"84/25, Luthra Street, Ludhiana-648149",Mehsana,Karnataka,850792,PS-021,2022-02-28
NMS3960564,Idika Mashotra,Robert Sha,1989-11-19,Male,"681, Bora Circle, Mau 848947",Phusro,Tamil Nadu,357790,PS-038,2024-02-08
WVR3660580,Aarush Kala,Jhalak Pal,1953-02-18,Other,"H.No. 91, Vora Zila, Moradabad 336875",Dharmavaram,Gujarat,632239,PS-024,2024-07-06
SFC7885060,Avi Bawa,Yahvi Loyal,1952-02-15,Male,"33/36, Raj Chowk, Danapur-896713",Bangalore,Karnataka,494692,PS-004,2016-04-25
FKL3430391,Logan Nagar,Vasana Thaman,1987-12-23,Male,"00/71, Bora Street, Ajmer-234473",Karnal,Uttar Pradesh,771961,PS-012,2025-10-07
KLQ2404695,Lipika Ratta,Girindra Sidhu,2000-07-03,Male,"H.No. 584, Sangha Marg, Mahbubnagar 030285",Sangli-Miraj & Kupwad,Delhi,276698,PS-030,2019-09-07
GOC7895169,Balvan Singhal,Ryan Sharma,1982-06-30,Male,"036, Mallick Path, Alwar 868501",Mangalore,Gujarat,019655,PS-034,2023-05-01
SNR8645436,Karan Narang,Kavya Dhillon,1939-07-26,Female,"202, Khanna Nagar, Sikar-097753",Bidhannagar,Kerala,794871,PS-009,2020-08-28
VJC9698700,Rishi Bath,Amrita Dube,1963-10-13,Male,"050, Warrior Circle, Ludhiana-134909",Amritsar,Delhi,979724,PS-021,2021-08-19
AHW2406884,veda comar,Jagrati Devan,2004-11-03,Male,"H.No. 745, Buch, Thiruvananthapuram-445002",Mira-Bhayandar,Maharashtra,838789,PS-019,2016-06-27
QDM0323737,Hemal Chad,Balveer Kota,1994-06-27,Female,"H.No. 54, Rege Marg, Khora -515186",Nizamabad,Gujarat,519254,PS-006,2022-07-29
KDJ7483789,Aarav Dani,Udyati Dalal,1963-02-15,Other,"H.No. 558, Apte Ganj, Ichalkaranji-144885",Raipur,Uttar Pradesh,569902,PS-027,2019-03-17
OQA2273530,Turvi Iyer,Mahika Rai,1955-09-29,Other,"235, Bakshi Chowk, Coimbatore 984822",Howrah,Rajasthan,168809,PS-022,2018-10-18
HCO5710752,Ubika Singhal,Girindra Raj,2005-03-28,Female,"H.No. 37, Kalita Circle, Motihari 928972",Bathinda,Uttar Pradesh,018227,PS-033,2018-09-02
ZCQ3492631,Vanya Nadig,Avi Mandal,2000-01-10,Male,"325, Ray Road, Chandigarh 134348",Bhalswa Jahangir Pur,Delhi,339962,PS-037,2023-10-05
OAB5184022,Mahika Bakshi,Yutika Sangha,1995-04-24,Female,"830, Saxena, Panihati 108092",Gwalior,Delhi,620165,PS-023,2021-12-20
OBA9030378,Fariq Goda,Adya Dhawan,1960-09-04,Other,"253, Rana Street, Ghaziabad 843645",Bettiah,West Bengal,442101,PS-040,2024-04-23
